0, 9.328663230626363,9.384914949913322,9.418440869469931,9.535214415181379,9.55876435489065,9.584166700144944,9.732298770213035,9.810413282880976,9.844996073664852,9.90844141138668,10.675699793957296,10.871527548620058,11.155211044685105,11.249900299622325,11.556656841219965,11.609464863558411,11.889058601908825,11.903958588630315,12.176980233588704,12.252905236975819,12.282071933398214,12.432999658794047,12.729743994797701,12.983498632029097,13.12355746657749,13.161736537280074,13.334029860463078,13.562431197089001,13.648508779026582,13.747612083484261
0, 7.9208090152569355,8.028800243546305,8.111244705134357,8.20048474921749,8.20811736070698,8.329017933585735,8.396545307365429,8.506684561461121,8.527012929083718,8.656822074262674,9.024379895885506,9.140117671991726,9.301729371516295,9.44768476008073,9.518291362440934,9.639707891006456,9.700438556551859,9.845922943200144,10.136456649699774,10.377596763771871,10.418719859671935,11.055514045995675,11.124695117625027,11.318838640070387,11.37881626722075,11.562262757134722,12.016079241959492,12.1716938364407,12.318088158807502,12.383760201011416,12.441728619341063,12.847829647019385,13.1915733843617,13.394660945051687,13.537065657135356,13.640991309727617,13.865524386032149
0, 9.21138755645107,9.305918720121525,9.378019340477337,9.381387829904853,9.506917364946304,9.64889083242986,9.745964270646493,9.788808954447672,9.87643189236478,9.941342279379885,10.016811389163214,10.156040167570232,10.399201884175964,10.513053853449982,10.608326786477077,10.777828588230225,10.809416930789038,10.874993079949924,10.891305164121388,10.895902784133309,11.158824953915165,11.369913988018496,11.460262172396188,11.54337171637492,11.553992598195281,11.941642775391154,12.13391180198055,12.13819976427124,12.143745096676792,12.159342013176104,12.198740587327567,12.248124116891237,12.310971503004776,12.324670746370344,12.42232138635562,12.615970571892491,12.875349887899493,12.944463646197278,13.161356288306406,13.171277978866971,13.340779780620121,13.343975985697785,13.450462827293924,13.474473462028712,13.50614208421382,13.565805847448456,13.931238264557662
0, 9.010101150265777,9.178599708491243,9.181693052875605,9.284398756034877,9.38474625119534,9.423371482195424,9.65976965097342,10.012580839715419,10.014348564261565,10.046672555470778,10.12941341808877,10.289626945601304,10.566513496893187,10.701866874795893,10.785376806237075,11.130120083299904,11.542899340201032,11.703756515778494,11.883648200296431,12.132280157894783,12.261184343295685,12.382450436030263,12.40078344298026,12.436204129793847,12.477461562041647,12.5785116024498,12.602113418744633,12.790084976496715,12.914860271189387,12.979209094195479,13.18195791031149,13.30215208866268,13.370410737628191,13.402668282541125,13.67035769314258,13.747612083484261,13.817445574337047,13.917113885237407,13.951363683307715
0, 9.156682053241681,9.287413012812891,9.31289194977971,9.473200116427188,9.475089190935078,9.476509477027967,9.663931099622289,9.803163404549869,10.263500834049006,10.310027004158131,10.361002162877849,10.45332056850619,10.461001905766949,10.548219480281148,10.575441090817938,10.623320841959972,10.691671857447957,10.788286048072901,10.807375444637954,10.99370458953197,11.017983575113663,11.196998177503916,11.372335612077576,11.427758816751,11.463368687398896,11.63133641816411,11.71647793337409,11.724807883712943,11.947997560401989,12.209254565770408,12.24483825855289,12.34625828753488,12.486539936634003,12.516691205831158,12.53766440651015,12.67024391728706,12.842837271055775,12.927041380762756,12.941193029461786,12.9850097990924,12.999064380896368,13.121084713979725,13.177162253371867,13.269877756480975,13.437232313232045,13.590358594635088,13.810226924876316,13.862955103638793,13.970215056742338
0, 9.317388864160323,9.375207971333532,9.469715886242696,9.602172407130459,9.60825573102187,9.844996073664852,9.847641790367566,10.04564195322428,10.607102907640257,10.62876541367981,10.654865368467032,10.712736719901612,10.86084761717554,11.037910440533095,11.0478971140627,11.066258082207389,11.082472318679542,11.105993682815425,11.18835423108333,11.31232379601099,11.319988346002981,11.43758999319952,11.446946765763176,11.477098034960333,11.484391901875853,11.6256849471444,11.830326634972423,11.841160324444822,12.094443255012253,12.122568425084712,12.329946203363416,12.486539936634003,12.504462778759358,12.547629058066825,12.733950729009496,12.73496804957198,12.8959422016466,12.944463646197278,13.002165877922476,13.044979840075722,13.234702335105185,13.288396918006283,13.36679155165783,13.84202369748451
0, 9.4411661738977,9.599482087387806,9.81227972714434,9.937809262185791,9.952272115396454,10.002797269423102,10.141380311737258,10.554393857675631,10.93508881437905,11.264525551283612,11.441314613036226,11.723643649866528,11.740916604144617,11.791629825253798,11.860523933641314,12.280939629113078,12.459127875336543,12.523395547542968,12.739157935276676,12.765425535279496,13.005674917593089,13.583587218085551,13.634816932333132,13.659426569099319,13.664935498166127,13.694794559483494,13.747612083484261
0, 6.52480434282174,6.586478860461837,6.594098133923891,6.639346114973625,6.829824495163585,6.927344697054394,6.957312282791075,7.06981473075983,9.294016761109084,9.37245433879448,9.548976234691668,9.834197919493366,10.129044835864416,10.144615578636394,10.292232930972627,10.6465191410784,10.675699793957296,10.81974579422452,10.902667583742117,10.932074557601037,11.109287999338715,11.337389406428077,11.382781959232663,11.54661871539978,11.627118510026392,11.832356764959785,12.258453167547131,12.400802649057331,12.40949236831297,12.41952845730274,12.464995609045342,12.641820996919643,12.739957538467605,12.96942726295636,12.970615870238579,13.266476329918307,13.421221278212204,13.518622013625427,13.987690383401738
0, 8.559396841090457,8.604162683325555,8.633374742590103,8.683780346946541,8.690590725000579,8.791106918879024,9.036931326736429,9.041493399386624,9.274832995222042,9.474760086540982,9.596863207205274,10.024344348523778,10.106637269642015,10.666853405886615,10.723669806631609,10.765600161158426,11.065761332597695,11.094910918991998,11.303015826497827,11.387152192701363,11.55824907285189,11.80668530905637,11.942554196661732,11.987094052835245,12.04800458889754,12.13908706974523,12.452066725675163,12.461400249477526,12.788682953290865,12.928094251454855,13.081474678560907,13.373122814554224
0, 8.565301579611344,8.58921436664682,8.76361007722613,8.871106635903288,8.895863924819821,8.995378778605053,9.049775290451791,9.244318990914365,9.67212141392105,9.709291551538588,9.92214409496059,10.133637016848553,10.277852324105353,10.315123775625791,10.489130259411063,10.566108133490282,10.712525704618372,10.919343194994894,10.922367579021248,11.082472318679542,11.246050114596404,11.649554364112232,11.683356457221667,11.750633926429305,11.850235791033391,11.872718364279864,12.010513423313126,12.195233726898554,12.324670746370344,12.435015246943754,12.45240285803649,12.490283127068752,13.126132008437503,13.172703449280853,13.253696482136686
